Country,Year,Week,Age,Deaths
Peru,2020,37,55,301
Peru,2020,37,60,401
Peru,2020,37,65,429
Peru,2020,37,70,440
Peru,2020,37,75,470
Peru,2020,37,80,497
Peru,2020,37,85,459
Peru,2020,37,90,283
Peru,2020,37,95,134
Peru,2020,38,0,74
Peru,2020,38,5,18
Peru,2020,38,10,14
Peru,2020,38,15,28
Peru,2020,38,20,43
Peru,2020,38,25,50
Peru,2020,38,30,53
Peru,2020,38,35,85
Peru,2020,38,40,106
Peru,2020,38,45,125
Peru,2020,38,50,191
Peru,2020,38,55,224
Peru,2020,38,60,344
Peru,2020,38,65,389
Peru,2020,38,70,419
Peru,2020,38,75,461
Peru,2020,38,80,456
Peru,2020,38,85,391
Peru,2020,38,90,285
Peru,2020,38,95,129
Peru,2020,39,0,96
Peru,2020,39,5,13
Peru,2020,39,10,20
Peru,2020,39,15,21
Peru,2020,39,20,51
Peru,2020,39,25,62
Peru,2020,39,30,62
Peru,2020,39,35,69
Peru,2020,39,40,95
Peru,2020,39,45,107
Peru,2020,39,50,180
Peru,2020,39,55,217
Peru,2020,39,60,290
Peru,2020,39,65,341
Peru,2020,39,70,361
Peru,2020,39,75,398
Peru,2020,39,80,400
Peru,2020,39,85,365
Peru,2020,39,90,228
Peru,2020,39,95,108
Peru,2020,40,0,98
Peru,2020,40,5,8
Peru,2020,40,10,21
Peru,2020,40,15,18
Peru,2020,40,20,38
Peru,2020,40,25,54
Peru,2020,40,30,62
Peru,2020,40,35,67
Peru,2020,40,40,72
Peru,2020,40,45,117
Peru,2020,40,50,151
Peru,2020,40,55,197
Peru,2020,40,60,284
Peru,2020,40,65,311
Peru,2020,40,70,356
Peru,2020,40,75,308
Peru,2020,40,80,357
Peru,2020,40,85,355
Peru,2020,40,90,245
Peru,2020,40,95,114
Peru,2020,41,0,88
Peru,2020,41,5,13
Peru,2020,41,10,13
Peru,2020,41,15,29
Peru,2020,41,20,48
Peru,2020,41,25,52
Peru,2020,41,30,41
Peru,2020,41,35,69
Peru,2020,41,40,89
Peru,2020,41,45,106
Peru,2020,41,50,154
Peru,2020,41,55,174
Peru,2020,41,60,220
Peru,2020,41,65,289
Peru,2020,41,70,316
Peru,2020,41,75,342
Peru,2020,41,80,378
Peru,2020,41,85,364
Peru,2020,41,90,253
Peru,2020,41,95,112
Peru,2020,42,0,107
Peru,2020,42,5,11
Peru,2020,42,10,22
Peru,2020,42,15,28
Peru,2020,42,20,45
Peru,2020,42,25,53
Peru,2020,42,30,55
Peru,2020,42,35,69
Peru,2020,42,40,114
Peru,2020,42,45,133
Peru,2020,42,50,139
Peru,2020,42,55,172
Peru,2020,42,60,191
Peru,2020,42,65,269
Peru,2020,42,70,294
Peru,2020,42,75,302
Peru,2020,42,80,358
Peru,2020,42,85,313
Peru,2020,42,90,213
Peru,2020,42,95,110
Peru,2020,43,0,101
Peru,2020,43,5,11
Peru,2020,43,10,11
Peru,2020,43,15,34
Peru,2020,43,20,44
Peru,2020,43,25,53
Peru,2020,43,30,59
Peru,2020,43,35,63
Peru,2020,43,40,77
Peru,2020,43,45,111
Peru,2020,43,50,120
Peru,2020,43,55,160
Peru,2020,43,60,201
Peru,2020,43,65,279
Peru,2020,43,70,290
Peru,2020,43,75,306
Peru,2020,43,80,362
Peru,2020,43,85,334
Peru,2020,43,90,244
Peru,2020,43,95,102
Peru,2020,44,0,94
Peru,2020,44,5,19
Peru,2020,44,10,18
Peru,2020,44,15,23
Peru,2020,44,20,33
Peru,2020,44,25,37
Peru,2020,44,30,48
Peru,2020,44,35,57
Peru,2020,44,40,70
Peru,2020,44,45,112
Peru,2020,44,50,117
Peru,2020,44,55,157
Peru,2020,44,60,196
Peru,2020,44,65,244
Peru,2020,44,70,263
Peru,2020,44,75,310
Peru,2020,44,80,379
Peru,2020,44,85,314
Peru,2020,44,90,210
Peru,2020,44,95,96
Peru,2020,45,0,101
Peru,2020,45,5,13
Peru,2020,45,10,15
Peru,2020,45,15,32
Peru,2020,45,20,45
Peru,2020,45,25,52
Peru,2020,45,30,55
Peru,2020,45,35,71
Peru,2020,45,40,79
Peru,2020,45,45,109
Peru,2020,45,50,127
Peru,2020,45,55,171
Peru,2020,45,60,187
Peru,2020,45,65,239
Peru,2020,45,70,284
Peru,2020,45,75,319
Peru,2020,45,80,338
Peru,2020,45,85,344
Peru,2020,45,90,202
Peru,2020,45,95,84
Peru,2020,46,0,108
Peru,2020,46,5,16
Peru,2020,46,10,22
Peru,2020,46,15,27
Peru,2020,46,20,37
Peru,2020,46,25,52
Peru,2020,46,30,60
Peru,2020,46,35,65
Peru,2020,46,40,85
Peru,2020,46,45,77
Peru,2020,46,50,115
Peru,2020,46,55,166
Peru,2020,46,60,221
Peru,2020,46,65,274
Peru,2020,46,70,274
Peru,2020,46,75,288
Peru,2020,46,80,332
Peru,2020,46,85,292
Peru,2020,46,90,250
Peru,2020,46,95,92
Peru,2020,47,0,90
Peru,2020,47,5,16
Peru,2020,47,10,14
Peru,2020,47,15,38
Peru,2020,47,20,42
Peru,2020,47,25,51
Peru,2020,47,30,47
Peru,2020,47,35,64
Peru,2020,47,40,74
Peru,2020,47,45,113
Peru,2020,47,50,91
Peru,2020,47,55,125
Peru,2020,47,60,173
Peru,2020,47,65,232
Peru,2020,47,70,278
Peru,2020,47,75,314
Peru,2020,47,80,359
Peru,2020,47,85,327
Peru,2020,47,90,208
Peru,2020,47,95,101
Peru,2020,48,0,88
Peru,2020,48,5,12
Peru,2020,48,10,12
Peru,2020,48,15,22
Peru,2020,48,20,39
Peru,2020,48,25,35
Peru,2020,48,30,41
Peru,2020,48,35,63
Peru,2020,48,40,62
Peru,2020,48,45,96
Peru,2020,48,50,121
Peru,2020,48,55,135
Peru,2020,48,60,187
Peru,2020,48,65,223
Peru,2020,48,70,246
Peru,2020,48,75,338
Peru,2020,48,80,315
Peru,2020,48,85,292
Peru,2020,48,90,209
Peru,2020,48,95,93
Peru,2020,49,0,94
Peru,2020,49,5,21
Peru,2020,49,10,14
Peru,2020,49,15,27
Peru,2020,49,20,29
Peru,2020,49,25,48
Peru,2020,49,30,52
Peru,2020,49,35,65
Peru,2020,49,40,70
Peru,2020,49,45,84
Peru,2020,49,50,102
Peru,2020,49,55,145
Peru,2020,49,60,218
Peru,2020,49,65,244
Peru,2020,49,70,260
Peru,2020,49,75,315
Peru,2020,49,80,354
Peru,2020,49,85,348
Peru,2020,49,90,213
Peru,2020,49,95,93
Peru,2020,50,0,108
Peru,2020,50,5,16
Peru,2020,50,10,17
Peru,2020,50,15,27
Peru,2020,50,20,29
Peru,2020,50,25,42
Peru,2020,50,30,50
Peru,2020,50,35,56
Peru,2020,50,40,93
Peru,2020,50,45,98
Peru,2020,50,50,114
Peru,2020,50,55,136
Peru,2020,50,60,222
Peru,2020,50,65,289
Peru,2020,50,70,285
Peru,2020,50,75,333
Peru,2020,50,80,355
Peru,2020,50,85,319
Peru,2020,50,90,251
Peru,2020,50,95,124
Peru,2020,51,0,96
Peru,2020,51,5,13
Peru,2020,51,10,23
Peru,2020,51,15,34
Peru,2020,51,20,35
Peru,2020,51,25,54
Peru,2020,51,30,55
Peru,2020,51,35,55
Peru,2020,51,40,88
Peru,2020,51,45,113
Peru,2020,51,50,140
Peru,2020,51,55,147
Peru,2020,51,60,249
Peru,2020,51,65,298
Peru,2020,51,70,308
Peru,2020,51,75,387
Peru,2020,51,80,370
Peru,2020,51,85,359
Peru,2020,51,90,229
Peru,2020,51,95,95
Peru,2020,52,0,110
Peru,2020,52,5,25
Peru,2020,52,10,9
Peru,2020,52,15,36
Peru,2020,52,20,58
Peru,2020,52,25,47
Peru,2020,52,30,56
Peru,2020,52,35,65
Peru,2020,52,40,79
Peru,2020,52,45,124
Peru,2020,52,50,170
Peru,2020,52,55,188
Peru,2020,52,60,219
Peru,2020,52,65,296
Peru,2020,52,70,339
Peru,2020,52,75,361
Peru,2020,52,80,371
Peru,2020,52,85,330
Peru,2020,52,90,257
Peru,2020,52,95,116
Peru,2020,53,0,90
Peru,2020,53,5,19
Peru,2020,53,10,9
Peru,2020,53,15,29
Peru,2020,53,20,43
Peru,2020,53,25,44
Peru,2020,53,30,63
Peru,2020,53,35,74
Peru,2020,53,40,108
Peru,2020,53,45,121
Peru,2020,53,50,142
Peru,2020,53,55,236
Peru,2020,53,60,274
Peru,2020,53,65,314
Peru,2020,53,70,385
Peru,2020,53,75,386
Peru,2020,53,80,419
Peru,2020,53,85,362
Peru,2020,53,90,238
Peru,2020,53,95,134
Peru,2021,1,0,113
Peru,2021,1,5,8
Peru,2021,1,10,13
Peru,2021,1,15,28
Peru,2021,1,20,49
Peru,2021,1,25,60
Peru,2021,1,30,58
Peru,2021,1,35,81
Peru,2021,1,40,95
Peru,2021,1,45,131
Peru,2021,1,50,181
Peru,2021,1,55,264
Peru,2021,1,60,335
Peru,2021,1,65,370
Peru,2021,1,70,453
Peru,2021,1,75,456
Peru,2021,1,80,439
Peru,2021,1,85,387
Peru,2021,1,90,278
Peru,2021,1,95,128
Peru,2021,2,0,126
Peru,2021,2,5,14
Peru,2021,2,10,22
Peru,2021,2,15,27
Peru,2021,2,20,52
Peru,2021,2,25,58
Peru,2021,2,30,59
Peru,2021,2,35,92
Peru,2021,2,40,97
Peru,2021,2,45,168
Peru,2021,2,50,228
Peru,2021,2,55,277
Peru,2021,2,60,381
Peru,2021,2,65,487
Peru,2021,2,70,553
Peru,2021,2,75,526
Peru,2021,2,80,513
Peru,2021,2,85,465
Peru,2021,2,90,288
Peru,2021,2,95,142
Peru,2021,3,0,126
Peru,2021,3,5,15
Peru,2021,3,10,18
Peru,2021,3,15,23
Peru,2021,3,20,47
Peru,2021,3,25,57
Peru,2021,3,30,75
Peru,2021,3,35,112
Peru,2021,3,40,132
Peru,2021,3,45,212
Peru,2021,3,50,298
Peru,2021,3,55,437
Peru,2021,3,60,540
Peru,2021,3,65,626
Peru,2021,3,70,651
Peru,2021,3,75,632
Peru,2021,3,80,665
Peru,2021,3,85,513
Peru,2021,3,90,321
Peru,2021,3,95,149
Peru,2021,4,0,107
Peru,2021,4,5,11
Peru,2021,4,10,19
Peru,2021,4,15,45
Peru,2021,4,20,48
Peru,2021,4,25,50
Peru,2021,4,30,95
Peru,2021,4,35,137
Peru,2021,4,40,177
Peru,2021,4,45,259
Peru,2021,4,50,391
Peru,2021,4,55,552
Peru,2021,4,60,654
Peru,2021,4,65,738
Peru,2021,4,70,750
Peru,2021,4,75,707
Peru,2021,4,80,719
Peru,2021,4,85,647
Peru,2021,4,90,374
Peru,2021,4,95,156
Peru,2021,5,0,93
Peru,2021,5,5,16
Peru,2021,5,10,14
Peru,2021,5,15,33
Peru,2021,5,20,51
Peru,2021,5,25,55
Peru,2021,5,30,91
Peru,2021,5,35,124
Peru,2021,5,40,224
Peru,2021,5,45,288
Peru,2021,5,50,418
Peru,2021,5,55,603
Peru,2021,5,60,654
Peru,2021,5,65,788
Peru,2021,5,70,806
Peru,2021,5,75,810
Peru,2021,5,80,717
Peru,2021,5,85,614
Peru,2021,5,90,391
Peru,2021,5,95,150
Peru,2021,6,0,106
Peru,2021,6,5,12
Peru,2021,6,10,11
Peru,2021,6,15,33
Peru,2021,6,20,50
Peru,2021,6,25,77
Peru,2021,6,30,106
Peru,2021,6,35,143
Peru,2021,6,40,262
Peru,2021,6,45,323
Peru,2021,6,50,438
Peru,2021,6,55,639
Peru,2021,6,60,824
Peru,2021,6,65,846
Peru,2021,6,70,945
Peru,2021,6,75,833
Peru,2021,6,80,743
Peru,2021,6,85,617
Peru,2021,6,90,423
Peru,2021,6,95,186
Peru,2021,7,0,103
Peru,2021,7,5,7
Peru,2021,7,10,21
Peru,2021,7,15,37
Peru,2021,7,20,56
Peru,2021,7,25,79
Peru,2021,7,30,104
Peru,2021,7,35,165
Peru,2021,7,40,238
Peru,2021,7,45,332
Peru,2021,7,50,464
Peru,2021,7,55,631
Peru,2021,7,60,750
Peru,2021,7,65,843
Peru,2021,7,70,857
Peru,2021,7,75,863
Peru,2021,7,80,771
Peru,2021,7,85,707
Peru,2021,7,90,417
Peru,2021,7,95,183
Peru,2021,8,0,85
Peru,2021,8,5,15
Peru,2021,8,10,20
Peru,2021,8,15,29
Peru,2021,8,20,51
Peru,2021,8,25,86
Peru,2021,8,30,109
Peru,2021,8,35,162
Peru,2021,8,40,243
Peru,2021,8,45,334
Peru,2021,8,50,493
Peru,2021,8,55,582
Peru,2021,8,60,761
Peru,2021,8,65,848
Peru,2021,8,70,830
Peru,2021,8,75,810
Peru,2021,8,80,755
Peru,2021,8,85,582
Peru,2021,8,90,365
Peru,2021,8,95,159
Peru,2021,9,0,97
Peru,2021,9,5,18
Peru,2021,9,10,19
Peru,2021,9,15,37
Peru,2021,9,20,48
Peru,2021,9,25,78
Peru,2021,9,30,110
Peru,2021,9,35,158
Peru,2021,9,40,245
Peru,2021,9,45,333
Peru,2021,9,50,402
Peru,2021,9,55,566
Peru,2021,9,60,745
Peru,2021,9,65,767
Peru,2021,9,70,821
Peru,2021,9,75,844
Peru,2021,9,80,781
Peru,2021,9,85,647
Peru,2021,9,90,444
Peru,2021,9,95,159
Peru,2021,10,0,110
Peru,2021,10,5,13
Peru,2021,10,10,20
Peru,2021,10,15,23
Peru,2021,10,20,47
Peru,2021,10,25,80
Peru,2021,10,30,110
Peru,2021,10,35,169
Peru,2021,10,40,226
Peru,2021,10,45,329
Peru,2021,10,50,451
Peru,2021,10,55,560
Peru,2021,10,60,747
Peru,2021,10,65,765
Peru,2021,10,70,786
Peru,2021,10,75,771
Peru,2021,10,80,791
Peru,2021,10,85,646
Peru,2021,10,90,393
Peru,2021,10,95,149
Peru,2021,11,0,62
Peru,2021,11,5,8
Peru,2021,11,10,6
Peru,2021,11,15,19
Peru,2021,11,20,22
Peru,2021,11,25,42
Peru,2021,11,30,58
Peru,2021,11,35,115
Peru,2021,11,40,170
Peru,2021,11,45,225
Peru,2021,11,50,287
Peru,2021,11,55,347
Peru,2021,11,60,465
Peru,2021,11,65,533
Peru,2021,11,70,550
Peru,2021,11,75,500
Peru,2021,11,80,457
Peru,2021,11,85,396
Peru,2021,11,90,238
Peru,2021,11,95,109
